No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
1435,61404,아니오,아니오,동서1차아파트,매호동서1차,개별난방,아니오,예,경산안전팀,1995-11-27,2004.0,11 월,수성구 천을로 180 (매호동 1040),792-8244,687,5.0,사용,등록,대구광역시 수성구 천을로 180,35.84268095,128.709673964
1436,61405,아니오,아니오,시지2차매호협화타운,매호협화타운,개별난방,아니오,예,경산안전팀,1996-03-13,2005.0, 3 월,수성구 천을로 181 (매호동 1055),213-5204,404,3.0,사용,등록,대구광역시 수성구 천을로 181,35.842906919,128.710845343
1437,61406,아니오,아니오,서한2차아파트,매호시지2차서한타운,개별난방,아니오,예,경산안전팀,1996-10-17,2005.0,10 월,수성구 천을로31길 8 (매호동 997-2),793-2688,209,2.0,사용,등록,대구광역시 수성구 천을로31길 8,35.8438888,128.708872555
1438,61407,아니오,아니오,매호2차동서아파트,매호동서2차,개별난방,아니오,예,경산안전팀,1999-03-10,2005.0, 3 월,수성구 달구벌대로641길 8 (매호동 1077-1),792-5771,282,3.0,사용,등록,대구광역시 수성구 달구벌대로641길 8,35.840935796,128.708306138
1439,61409,아니오,아니오,시지우방하이츠,매호시지우방하이츠,개별난방,아니오,예,경산안전팀,1999-11-06,2005.0,11 월,수성구 달구벌대로645길 22 (매호동 1033),794-5080,234,2.0,사용,등록,대구광역시 수성구 달구벌대로645길 22,35.841144619,128.711105132
1440,61410,아니오,아니오,매호청구하이츠,매호청구,개별난방,아니오,예,경산안전팀,2000-11-08,2006.0,11 월,수성구 천을로23길 26 (매호동 721-1),053-792-4494,128,1.0,사용,등록,대구광역시 수성구 천을로23길 26,35.84564132,128.70567779
1441,61411,아니오,아니오,시지태왕2차아파트,매호시지태왕2차,개별난방,아니오,예,경산안전팀,2001-03-27,2004.0, 3 월,수성구 천을로 170 (매호동 1075-1),053-794-8180,248,3.0,사용,등록,대구광역시 수성구 천을로 170,35.842978828,128.708865904
1442,61412,예,아니오,매호미래하이츠,,개별난방,아니오,예,,,,,수성구 천을로 201 (매호동 611),,33,2.0,사용,등록,대구광역시 수성구 천을로 201,35.841992246,128.712346483
1443,61413,아니오,아니오,매호유성푸르나임,유성시지랑스빌,개별난방,아니오,예,경산안전팀,2003-05-13,2006.0, 5 월,수성구 달구벌대로637길 10 (매호동 1087),791-0454,75,2.0,사용,등록,대구광역시 수성구 달구벌대로637길 10,35.841493416,128.706687056
1444,61414,예,아니오,매호3차동서타운베르티아,,개별난방,아니오,예,,,,,수성구 달구벌대로645길 15 (매호동 1040-6),791-3177,,,사용,등록,대구광역시 수성구 달구벌대로645길 15,35.840803484,128.709934616
1445,61415,예,아니오,승현하이츠,,개별난방,아니오,예,,,,,수성구 달구벌대로637길 22-1 (매호동 1088-4),,,,사용,등록,대구광역시 수성구 달구벌대로637길 22-1,35.842369591,128.707525682
1446,61416,예,아니오,매호리첸시아아파트,,개별난방,아니오,예,,,,,수성구 달구벌대로637길 22-3 (매호동 1083-4),,19,1.0,사용,등록,대구광역시 수성구 달구벌대로637길 22-3,35.842144919,128.707852226
1447,61417,아니오,아니오,매호효성백년가약아파트,매호효성백년가약아파트,개별난방,아니오,예,경산안전팀,2005-12-28,,12 월,수성구 천을로23길 31 (매호동 750),793-3371,419,6.0,사용,등록,대구광역시 수성구 천을로23길 31,35.846236652,128.705538455
1448,61418,아니오,아니오,매호화성파크드림,매호화성파크드림아파트,개별난방,아니오,예,경산안전팀,2006-01-26,, 1 월,수성구 달구벌대로641길 31 (매호동 986-1),792-0803,143,1.0,사용,등록,대구광역시 수성구 달구벌대로641길 31,35.842850815,128.70765573
1449,61419,아니오,아니오,한일유앤아이,매호동한일유엔아이아파트,개별난방,아니오,예,경산안전팀,2006-02-13,, 2 월,수성구 고산로 162 (매호동 979-4),792-0449,490,8.0,사용,등록,대구광역시 수성구 고산로 162,35.844886636,128.707087863
1450,61601,아니오,아니오,시지2차사월보성타운,사월보성타운,중앙난방(가스),아니오,예,경산안전팀,1996-08-28,2005.0, 8 월,수성구 욱수천로 133 (사월동 464),792-2868,"1,498",8.0,사용,등록,대구광역시 수성구 욱수천로 133,35.839388763,128.715812294
1451,61602,아니오,아니오,시지6차태왕리더스,시지6차태왕리더스아파트,개별난방,아니오,예,경산안전팀,2004-12-08,,12 월,수성구 달구벌대로669길 70 (사월동 510-2),795-6500,527,7.0,사용,등록,대구광역시 수성구 달구벌대로669길 70,35.838190417,128.721156579
1452,61603,아니오,아니오,사월화성파크드림,사월화성파크드림1단지,개별난방,아니오,예,경산안전팀,2006-03-08,, 3 월,수성구 달구벌대로 3304 (신매동 10-14),794-8101,,6.0,사용,등록,대구광역시 수성구 달구벌대로 3304,35.835949821,128.716948165
1453,61604,아니오,아니오,사월화성파크드림2단지,사월화성파크드림2단지,개별난방,아니오,예,경산안전팀,2006-03-08,, 3 월,수성구 달구벌대로 3304-1 (신매동 46),794-8102,,5.0,사용,등록,대구광역시 수성구 달구벌대로 3304-1,35.835249251,128.715809585
1454,61605,아니오,아니오,한라하우젠트,사월한라하우젠트아파트,개별난방,아니오,예,경산안전팀,2006-04-25,, 4 월,수성구 달구벌대로 3310 (신매동 10-31),793-1699,287,4.0,사용,등록,대구광역시 수성구 달구벌대로 3310,35.835463261,128.717959458
1455,61606,아니오,아니오,대구시지푸르지오,시지대우푸르지오,개별난방,아니오,예,경산안전팀,2006-05-10,, 5 월,수성구 달구벌대로661길 7 (사월동 325),795-2500,362,5.0,사용,등록,대구광역시 수성구 달구벌대로661길 7,35.83706882,128.718528218
1456,61701,아니오,아니오,시지천마타운,신매천마타운,개별난방,아니오,예,경산안전팀,1994-05-06,2006.0, 5 월,수성구 신매로 51 (신매동 582),791-1401,540,6.0,사용,등록,대구광역시 수성구 신매로 51,35.835477577,128.70633846
1457,61702,아니오,아니오,신매태성맨션,신매태성,개별난방,아니오,예,경산안전팀,1994-05-12,2006.0, 5 월,수성구 고산로 50 (신매동 581),791-2630,490,3.0,사용,등록,대구광역시 수성구 고산로 50,35.835630462,128.704963206
1458,61703,아니오,아니오,두성타운,신매두성,개별난방,아니오,예,경산안전팀,1994-06-14,2006.0, 6 월,수성구 고산로 30 (신매동 595),791-0709,385,3.0,사용,등록,대구광역시 수성구 고산로 30,35.83295495,128.704582587
1459,61707,아니오,아니오,시지에덴타운,신매에덴,개별난방,아니오,예,경산안전팀,1994-08-17,2006.0, 8 월,수성구 고산로12길 34 (신매동 594-1),792-4516,210,3.0,사용,등록,대구광역시 수성구 고산로12길 34,35.833902399,128.70599522
1460,61713,아니오,아니오,동서타운,시지동서,개별난방,아니오,예,경산안전팀,1995-10-12,2004.0,10 월,수성구 신매로 41 (신매동 594),792-6018,360,3.0,사용,등록,대구광역시 수성구 신매로 41,35.833956726,128.70661656
1461,61714,아니오,아니오,청솔타운,시지청솔,개별난방,아니오,예,경산안전팀,1995-11-03,2004.0,11 월,수성구 고산로 70 (신매동 580),792-6328,750,6.0,사용,등록,대구광역시 수성구 고산로 70,35.836117466,128.704770876
1462,61715,아니오,아니오,신화빌라트,신매신화빌라트,개별난방,아니오,예,경산안전팀,1996-10-31,2005.0,10 월,수성구 달구벌대로650길 29 (신매동 139-1),793-0470,291,4.0,사용,등록,대구광역시 수성구 달구벌대로650길 29,35.836032295,128.710107324
1463,61716,아니오,아니오,시지3차신매보성타운,신매보성3차,개별난방,아니오,예,경산안전팀,1997-10-01,2006.0,10 월,수성구 달구벌대로651길 23 (신매동 245),792-0455,151,1.0,사용,등록,대구광역시 수성구 달구벌대로651길 23,35.839323301,128.71365967
1464,61717,아니오,아니오,신매우방타운,신매우방,개별난방,아니오,예,경산안전팀,1997-11-12,2006.0,11 월,수성구 달구벌대로651길 33 (신매동 246),793-5344,221,1.0,사용,등록,대구광역시 수성구 달구벌대로651길 33,35.841195167,128.713667089
1465,61718,아니오,아니오,시지태왕하이츠,신매시지태왕1차,개별난방,아니오,예,경산안전팀,2000-11-28,2006.0,11 월,수성구 달구벌대로647길 16 (신매동 263),053-791-4976,343,4.0,사용,등록,대구광역시 수성구 달구벌대로647길 16,35.839945081,128.711648626
1466,61719,아니오,아니오,시지3차태왕하이츠,시지3차태왕하이츠,개별난방,아니오,예,경산안전팀,2001-11-28,2004.0,11 월,수성구 욱수천로 77 (신매동 100),792-0899,236,3.0,사용,등록,대구광역시 수성구 욱수천로 77,35.834762542,128.710945124
1467,61721,예,아니오,경일라임빌,,개별난방,아니오,예,,,,,수성구 달구벌대로649길 22 (신매동 253-3),,,,사용,등록,대구광역시 수성구 달구벌대로649길 22,35.840142907,128.712938516
1468,61722,아니오,아니오,시지하나로하이츠,신매하나로빌,개별난방,아니오,예,경산안전팀,2005-03-24,, 3 월,수성구 달구벌대로645길 13 (신매동 362-2),791-6620,35,1.0,사용,등록,대구광역시 수성구 달구벌대로645길 13,35.840457478,128.709374151
1469,61723,아니오,아니오,사월화성파크드림,사월화성파크드림3단지,개별난방,아니오,예,경산안전팀,2006-03-08,, 3 월,수성구 달구벌대로 3304-2 (신매동 49),794-8103,,3.0,사용,등록,대구광역시 수성구 달구벌대로 3304-2,35.834691653,128.714220337
1470,61724,아니오,아니오,신매동효성백년가약(청),신매효성백년가약아파트,개별난방,아니오,예,경산안전팀,2006-05-12,, 5 월,수성구 달구벌대로 3233 (신매동 280),795-3311,138,3.0,사용,등록,대구광역시 수성구 달구벌대로 3233,35.839629539,128.710783873
1471,61790,아니오,아니오,시지대백신화창신아파트,신매창신신화대백,개별난방,아니오,예,경산안전팀,1994-08-17,2006.0, 8 월,수성구 고산로 90 (신매동 569),792-4665,870,6.0,사용,등록,대구광역시 수성구 고산로 90,35.837676681,128.704417458
1472,61791,아니오,아니오,시지삼주한라협화타운,신매협화한라삼주,개별난방,아니오,예,경산안전팀,1994-08-09,2006.0, 8 월,수성구 신매로 91 (신매동 570),214-1606,954,6.0,사용,등록,대구광역시 수성구 신매로 91,35.838000867,128.708333734
1473,61792,아니오,아니오,시지보성서한타운아파트,신매보성서한,개별난방,아니오,예,경산안전팀,1995-01-11,2004.0, 1 월,수성구 신매로 21 (신매동 601),792-4736,664,6.0,사용,등록,대구광역시 수성구 신매로 21,35.831237722,128.706809424
1474,61801,아니오,아니오,시지4차태왕하이츠,태왕하이츠레젼드아파트,개별난방,아니오,예,경산안전팀,2003-11-17,2006.0,11 월,수성구 욱수천로 27 (욱수동 185-1),791-1299,402,5.0,사용,등록,대구광역시 수성구 욱수천로 27,35.831164258,128.710236179
1475,61802,아니오,아니오,태왕월드하이츠아파트,태왕월드하이츠(시지5차),개별난방,아니오,예,경산안전팀,2004-07-08,, 7 월,수성구 욱수천로 7 (욱수동 130),791-1396,416,3.0,사용,등록,대구광역시 수성구 욱수천로 7,35.829060299,128.708901134
1476,62101,아니오,아니오,이천방공포병달성,공군방공포병학교관사,개별난방,아니오,예,경산안전팀,2004-11-17,,11 월,수성구 달구벌대로568길 36 (이천동 산 36-1),,160,6.0,사용,미등록,대구광역시 수성구 달구벌대로568길 36,35.847164829,128.666117566
1477,62201,아니오,아니오,시지대백맨션,시지대백,개별난방,아니오,예,경산안전팀,1992-11-09,2004.0,11 월,수성구 달구벌대로625길 22 (시지동 462-5),791-0881,265,4.0,사용,등록,대구광역시 수성구 달구벌대로625길 22,35.844129662,128.699962845
1478,62202,아니오,아니오,제림은세계아파트,시지제림은세계,개별난방,아니오,예,경산안전팀,1993-01-12,2005.0, 1 월,수성구 달구벌대로 3081 (시지동 141-5),792-2681,299,1.0,사용,등록,대구광역시 수성구 달구벌대로 3081,35.843918488,128.694234876
1479,62203,아니오,아니오,전원타운,시지청구전원,개별난방,아니오,예,경산안전팀,1990-10-19,2006.0,10 월,수성구 시지로 45 (시지동 349),214-2491,678,6.0,사용,등록,대구광역시 수성구 시지로 45,35.840850065,128.694985816
1480,62204,예,아니오,시지한우,,개별난방,아니오,예,,,,,수성구 시지동 42,815-2037,,3.0,사용,미등록,대구광역시 수성구 시지동 42,35.839611937,128.693898583
1481,62205,아니오,아니오,대한아트빌,시지대한생명사원(대한아프빌),개별난방,아니오,예,경산안전팀,1991-12-05,2006.0,12 월,수성구 천을로 5 (시지동 170-1),812-2855,28,2.0,사용,등록,대구광역시 수성구 천을로 5,35.843499686,128.691889582
1482,62206,아니오,아니오,제림은탑맨션,시지제림은탑,개별난방,아니오,예,경산안전팀,1994-10-13,2006.0,10 월,수성구 천을로 49 (시지동 70),053-792-5199,346,2.0,사용,등록,대구광역시 수성구 천을로 49,35.845183866,128.696480991
1483,62207,아니오,아니오,노변청구타운,시지노변청구타운,개별난방,아니오,예,경산안전팀,1996-05-10,2005.0, 5 월,수성구 시지로 21 (시지동 486),791-6095,465,4.0,사용,등록,대구광역시 수성구 시지로 21,35.841424151,128.693176001
1484,62213,아니오,아니오,노변다숲아파트,시지노변목련,개별난방,아니오,예,경산안전팀,1996-11-21,2005.0,11 월,수성구 노변공원로 34 (시지동 499),793-1522,745,5.0,사용,등록,대구광역시 수성구 노변공원로 34,35.83931061,128.697206027
1485,62214,예,아니오,시지한우로얄아파트,,개별난방,아니오,예,,,,,수성구 천을로 70 (시지동 41),791-6984,,6.0,사용,미등록,대구광역시 수성구 천을로 70,35.844537149,128.698158694
1486,62215,아니오,아니오,시지경북(1.3동),"시지경북(1,3동)",개별난방,아니오,예,경산안전팀,2000-03-09,2006.0, 3 월,수성구 달구벌대로 3124 (시지동 318-1),,47,1.0,사용,미등록,대구광역시 수성구 달구벌대로 3124,35.842077118,128.697764472
1487,62216,아니오,아니오,시지경북(A.B동),"시지경북A,B",개별난방,아니오,예,경산안전팀,2000-06-12,2006.0, 6 월,수성구 달구벌대로622길 9 (시지동 374),791-7862,59,2.0,사용,등록,대구광역시 수성구 달구벌대로622길 9,35.841539929,128.697726321
1488,62217,예,아니오,시지미래하이츠,,개별난방,아니오,예,,,,,수성구 천을로 33 (시지동 150-8),,18,1.0,사용,등록,대구광역시 수성구 천을로 33,35.844998846,128.694202268
